line_cd,line_name,stations,bbox,station_pixels
99716,広電８号線(横川線),"[(9971601, '横川駅'), (9971602, '横川一丁目'), (9971603, '別院前'), (9971604, '寺町'), (9971605, '十日市町'), (9971606, '土橋'), (9971607, '舟入町'), (9971608, '舟入本町'), (9971609, '舟入幸町'), (9971610, '舟入川口町'), (9971611, '舟入南'), (9971612, '江波')]","271.331,324.212,281.331,334.212","[{'station_cd': 9971601, 'x': 66, 'y': 58}, {'station_cd': 9971602, 'x': 66, 'y': 58}, {'station_cd': 9971603, 'x': 66, 'y': 59}, {'station_cd': 9971604, 'x': 65, 'y': 60}, {'station_cd': 9971605, 'x': 65, 'y': 62}, {'station_cd': 9971606, 'x': 65, 'y': 63}, {'station_cd': 9971607, 'x': 64, 'y': 65}, {'station_cd': 9971608, 'x': 64, 'y': 66}, {'station_cd': 9971609, 'x': 63, 'y': 67}, {'station_cd': 9971610, 'x': 63, 'y': 68}, {'station_cd': 9971611, 'x': 62, 'y': 70}, {'station_cd': 9971612, 'x': 62, 'y': 70}]"
99717,広電９号線(白島線),"[(9971701, '八丁堀'), (9971702, '女学院前'), (9971703, '縮景園前'), (9971704, '家庭裁判所前'), (9971705, '白島')]","271.765,324.013,281.765,334.013","[{'station_cd': 9971701, 'x': 64, 'y': 66}, {'station_cd': 9971702, 'x': 64, 'y': 64}, {'station_cd': 9971703, 'x': 64, 'y': 64}, {'station_cd': 9971704, 'x': 64, 'y': 63}, {'station_cd': 9971705, 'x': 64, 'y': 62}]"
99718,錦川清流線,"[(9971801, '川西'), (9971802, '清流新岩国'), (9971803, '守内かさ神'), (9971804, '南河内'), (9971805, '行波'), (9971806, '北河内'), (9971807, '椋野'), (9971808, '南桑'), (9971813, '清流みはらし'), (9971809, '根笠'), (9971810, '河山'), (9971811, '柳瀬'), (9971812, '錦町')]","263.757,328.731,273.757,338.731","[{'station_cd': 9971801, 'x': 91, 'y': 85}, {'station_cd': 9971802, 'x': 84, 'y': 82}, {'station_cd': 9971803, 'x': 81, 'y': 80}, {'station_cd': 9971804, 'x': 72, 'y': 80}, {'station_cd': 9971805, 'x': 68, 'y': 81}, {'station_cd': 9971806, 'x': 62, 'y': 76}, {'station_cd': 9971807, 'x': 54, 'y': 69}, {'station_cd': 9971808, 'x': 51, 'y': 64}, {'station_cd': 9971813, 'x': 47, 'y': 62}, {'station_cd': 9971809, 'x': 46, 'y': 63}, {'station_cd': 9971810, 'x': 42, 'y': 53}, {'station_cd': 9971811, 'x': 40, 'y': 46}, {'station_cd': 9971812, 'x': 37, 'y': 43}]"
99719,循環線,"[(9971901, '広電本社前'), (9971902, '日赤病院前'), (9971903, '鷹野橋'), (9971904, '市役所前'), (9971905, '中電前'), (9971906, '袋町'), (9971907, '本通'), (9971908, '紙屋町東'), (9971909, '立町'), (9971910, '八丁堀'), (9971911, '胡町'), (9971912, '銀山町'), (9971913, '稲荷町'), (9971914, '的場町'), (9971915, '段原一丁目'), (9971916, '比治山下'), (9971917, '比治山橋'), (9971918, '南区役所前'), (9971919, '皆実町二丁目'), (9971920, '皆実町六丁目'), (9971921, '御幸橋')]","271.752,324.417,281.752,334.417","[{'station_cd': 9971901, 'x': 62, 'y': 66}, {'station_cd': 9971902, 'x': 62, 'y': 65}, {'station_cd': 9971903, 'x': 61, 'y': 64}, {'station_cd': 9971904, 'x': 61, 'y': 63}, {'station_cd': 9971905, 'x': 62, 'y': 62}, {'station_cd': 9971906, 'x': 62, 'y': 62}, {'station_cd': 9971907, 'x': 62, 'y': 61}, {'station_cd': 9971908, 'x': 62, 'y': 60}, {'station_cd': 9971909, 'x': 63, 'y': 60}, {'station_cd': 9971910, 'x': 64, 'y': 61}, {'station_cd': 9971911, 'x': 64, 'y': 61}, {'station_cd': 9971912, 'x': 65, 'y': 61}, {'station_cd': 9971913, 'x': 66, 'y': 61}, {'station_cd': 9971914, 'x': 67, 'y': 61}, {'station_cd': 9971915, 'x': 67, 'y': 62}, {'station_cd': 9971916, 'x': 66, 'y': 63}, {'station_cd': 9971917, 'x': 65, 'y': 65}, {'station_cd': 9971918, 'x': 65, 'y': 66}, {'station_cd': 9971919, 'x': 64, 'y': 67}, {'station_cd': 9971920, 'x': 64, 'y': 68}, {'station_cd': 9971921, 'x': 63, 'y': 67}]"
99801,阿波室戸シーサイドライン,"[(9980104, '阿波海南'), (9980101, '海部'), (9980102, '宍喰'), (9980103, '甲浦')]","308.454,349.337,318.454,359.337","[{'station_cd': 9980104, 'x': 72, 'y': 54}, {'station_cd': 9980101, 'x': 72, 'y': 59}, {'station_cd': 9980102, 'x': 59, 'y': 67}, {'station_cd': 9980103, 'x': 56, 'y': 74}]"
99802,琴電琴平線,"[(9980201, '高松築港'), (9980202, '片原町'), (9980203, '瓦町'), (9980204, '栗林公園'), (9980205, '三条'), (9980223, '伏石'), (9980206, '太田'), (9980207, '仏生山'), (9980208, '空港通り'), (9980209, '一宮'), (9980210, '円座'), (9980211, '岡本'), (9980212, '挿頭丘'), (9980213, '畑田'), (9980214, '陶'), (9980222, '綾川（イオンモール綾川）'), (9980215, '滝宮'), (9980216, '羽床'), (9980217, '栗熊'), (9980218, '岡田'), (9980219, '羽間'), (9980220, '榎井'), (9980221, '琴電琴平')]","301.171,329.533,311.171,339.533","[{'station_cd': 9980201, 'x': 93, 'y': 37}, {'station_cd': 9980202, 'x': 95, 'y': 39}, {'station_cd': 9980203, 'x': 94, 'y': 42}, {'station_cd': 9980204, 'x': 94, 'y': 45}, {'station_cd': 9980205, 'x': 93, 'y': 49}, {'station_cd': 9980223, 'x': 93, 'y': 52}, {'station_cd': 9980206, 'x': 92, 'y': 56}, {'station_cd': 9980207, 'x': 91, 'y': 61}, {'station_cd': 9980208, 'x': 89, 'y': 62}, {'station_cd': 9980209, 'x': 86, 'y': 61}, {'station_cd': 9980210, 'x': 83, 'y': 60}, {'station_cd': 9980211, 'x': 77, 'y': 65}, {'station_cd': 9980212, 'x': 75, 'y': 68}, {'station_cd': 9980213, 'x': 73, 'y': 69}, {'station_cd': 9980214, 'x': 67, 'y': 71}, {'station_cd': 9980222, 'x': 63, 'y': 72}, {'station_cd': 9980215, 'x': 60, 'y': 72}, {'station_cd': 9980216, 'x': 55, 'y': 74}, {'station_cd': 9980217, 'x': 50, 'y': 76}, {'station_cd': 9980218, 'x': 44, 'y': 81}, {'station_cd': 9980219, 'x': 41, 'y': 84}, {'station_cd': 9980220, 'x': 36, 'y': 89}, {'station_cd': 9980221, 'x': 33, 'y': 90}]"
99803,琴電長尾線,"[(9980301, '高松築港'), (9980302, '片原町'), (9980303, '瓦町'), (9980304, '花園'), (9980305, '林道'), (9980306, '木太東口'), (9980307, '元山'), (9980308, '水田'), (9980309, '西前田'), (9980310, '高田'), (9980311, '池戸'), (9980312, '農学部前'), (9980313, '平木'), (9980314, '学園通り'), (9980315, '白山'), (9980316, '井戸'), (9980317, '公文明'), (9980318, '長尾')]","304.647,328.709,314.647,338.709","[{'station_cd': 9980301, 'x': 49, 'y': 48}, {'station_cd': 9980302, 'x': 50, 'y': 50}, {'station_cd': 9980303, 'x': 50, 'y': 52}, {'station_cd': 9980304, 'x': 51, 'y': 54}, {'station_cd': 9980305, 'x': 55, 'y': 58}, {'station_cd': 9980306, 'x': 56, 'y': 60}, {'station_cd': 9980307, 'x': 57, 'y': 63}, {'station_cd': 9980308, 'x': 60, 'y': 66}, {'station_cd': 9980309, 'x': 63, 'y': 68}, {'station_cd': 9980310, 'x': 65, 'y': 71}, {'station_cd': 9980311, 'x': 66, 'y': 75}, {'station_cd': 9980312, 'x': 68, 'y': 77}, {'station_cd': 9980313, 'x': 69, 'y': 77}, {'station_cd': 9980314, 'x': 71, 'y': 78}, {'station_cd': 9980315, 'x': 74, 'y': 80}, {'station_cd': 9980316, 'x': 76, 'y': 80}, {'station_cd': 9980317, 'x': 77, 'y': 80}, {'station_cd': 9980318, 'x': 79, 'y': 80}]"
99804,琴電志度線,"[(9980401, '瓦町'), (9980402, '今橋'), (9980403, '松島二丁目'), (9980404, '沖松島'), (9980405, '春日川'), (9980406, '潟元'), (9980407, '琴電屋島'), (9980408, '古高松'), (9980409, '八栗'), (9980410, '六万寺'), (9980411, '大町'), (9980412, '八栗新道'), (9980413, '塩屋'), (9980414, '房前'), (9980415, '原'), (9980416, '琴電志度')]","304.725,328.024,314.725,338.024","[{'station_cd': 9980401, 'x': 49, 'y': 61}, {'station_cd': 9980402, 'x': 50, 'y': 60}, {'station_cd': 9980403, 'x': 52, 'y': 61}, {'station_cd': 9980404, 'x': 54, 'y': 61}, {'station_cd': 9980405, 'x': 57, 'y': 61}, {'station_cd': 9980406, 'x': 60, 'y': 61}, {'station_cd': 9980407, 'x': 62, 'y': 61}, {'station_cd': 9980408, 'x': 64, 'y': 61}, {'station_cd': 9980409, 'x': 67, 'y': 60}, {'station_cd': 9980410, 'x': 70, 'y': 61}, {'station_cd': 9980411, 'x': 71, 'y': 63}, {'station_cd': 9980412, 'x': 73, 'y': 63}, {'station_cd': 9980413, 'x': 75, 'y': 64}, {'station_cd': 9980414, 'x': 76, 'y': 65}, {'station_cd': 9980415, 'x': 77, 'y': 67}, {'station_cd': 9980416, 'x': 79, 'y': 69}]"
99805,伊予鉄道郡中線,"[(9980501, '松山市'), (9980502, '土橋'), (9980503, '土居田'), (9980504, '余戸'), (9980505, '鎌田'), (9980506, '岡田'), (9980507, '古泉'), (9980508, '松前'), (9980509, '地蔵町'), (9980510, '新川'), (9980511, '郡中'), (9980512, '郡中港')]","276.782,341.138,286.782,351.138","[{'station_cd': 9980501, 'x': 72, 'y': 50}, {'station_cd': 9980502, 'x': 70, 'y': 51}, {'station_cd': 9980503, 'x': 67, 'y': 54}, {'station_cd': 9980504, 'x': 65, 'y': 57}, {'station_cd': 9980505, 'x': 63, 'y': 59}, {'station_cd': 9980506, 'x': 62, 'y': 63}, {'station_cd': 9980507, 'x': 60, 'y': 65}, {'station_cd': 9980508, 'x': 57, 'y': 67}, {'station_cd': 9980509, 'x': 57, 'y': 69}, {'station_cd': 9980510, 'x': 57, 'y': 72}, {'station_cd': 9980511, 'x': 57, 'y': 76}, {'station_cd': 9980512, 'x': 56, 'y': 78}]"
99806,伊予鉄道高浜線,"[(9980601, '高浜'), (9980602, '梅津寺'), (9980603, '港山'), (9980604, '三津'), (9980605, '山西'), (9980606, '西衣山'), (9980607, '衣山'), (9980608, '古町'), (9980609, '大手町'), (9980610, '松山市')]","276.817,339.371,286.817,349.371","[{'station_cd': 9980601, 'x': 56, 'y': 55}, {'station_cd': 9980602, 'x': 58, 'y': 58}, {'station_cd': 9980603, 'x': 59, 'y': 60}, {'station_cd': 9980604, 'x': 61, 'y': 62}, {'station_cd': 9980605, 'x': 62, 'y': 65}, {'station_cd': 9980606, 'x': 64, 'y': 67}, {'station_cd': 9980607, 'x': 67, 'y': 67}, {'station_cd': 9980608, 'x': 70, 'y': 69}, {'station_cd': 9980609, 'x': 70, 'y': 71}, {'station_cd': 9980610, 'x': 72, 'y': 73}]"
99807,伊予鉄道横河原線,"[(9980701, '松山市'), (9980702, '石手川公園'), (9980703, 'いよ立花'), (9980704, '福音寺'), (9980705, '北久米'), (9980706, '久米'), (9980707, '鷹ノ子'), (9980708, '平井'), (9980709, '梅本'), (9980710, '牛渕団地前'), (9980711, '牛渕'), (9980712, '田窪'), (9980713, '見奈良'), (9980714, '愛大医学部南口'), (9980715, '横河原')]","278.615,340.753,288.615,350.753","[{'station_cd': 9980701, 'x': 49, 'y': 55}, {'station_cd': 9980702, 'x': 50, 'y': 57}, {'station_cd': 9980703, 'x': 51, 'y': 58}, {'station_cd': 9980704, 'x': 55, 'y': 60}, {'station_cd': 9980705, 'x': 58, 'y': 62}, {'station_cd': 9980706, 'x': 59, 'y': 63}, {'station_cd': 9980707, 'x': 62, 'y': 64}, {'station_cd': 9980708, 'x': 65, 'y': 66}, {'station_cd': 9980709, 'x': 68, 'y': 69}, {'station_cd': 9980710, 'x': 70, 'y': 70}, {'station_cd': 9980711, 'x': 72, 'y': 71}, {'station_cd': 9980712, 'x': 75, 'y': 72}, {'station_cd': 9980713, 'x': 77, 'y': 72}, {'station_cd': 9980714, 'x': 78, 'y': 71}, {'station_cd': 9980715, 'x': 80, 'y': 69}]"
99808,伊予鉄道環状線（１系統）,"[(9980801, '松山市駅前'), (9980802, '南堀端'), (9980803, '西堀端'), (9980804, '大手町'), (9980805, '松山駅前'), (9980806, '宮田町'), (9980807, '古町'), (9980808, '萱町六丁目'), (9980809, '本町六丁目'), (9980810, '木屋町'), (9980811, '高砂町'), (9980812, '清水町'), (9980813, '鉄砲町'), (9980814, '赤十字病院前'), (9980815, '平和通一丁目'), (9980816, '上一万'), (9980817, '警察署前'), (9980818, '勝山町'), (9980819, '大街道'), (9980820, '県庁前'), (9980821, '市役所前')]","277.443,339.822,287.443,349.822","[{'station_cd': 9980801, 'x': 64, 'y': 67}, {'station_cd': 9980802, 'x': 63, 'y': 66}, {'station_cd': 9980803, 'x': 63, 'y': 66}, {'station_cd': 9980804, 'x': 62, 'y': 66}, {'station_cd': 9980805, 'x': 61, 'y': 65}, {'station_cd': 9980806, 'x': 61, 'y': 64}, {'station_cd': 9980807, 'x': 62, 'y': 63}, {'station_cd': 9980808, 'x': 62, 'y': 61}, {'station_cd': 9980809, 'x': 63, 'y': 61}, {'station_cd': 9980810, 'x': 63, 'y': 61}, {'station_cd': 9980811, 'x': 64, 'y': 62}, {'station_cd': 9980812, 'x': 64, 'y': 62}, {'station_cd': 9980813, 'x': 65, 'y': 63}, {'station_cd': 9980814, 'x': 66, 'y': 63}, {'station_cd': 9980815, 'x': 67, 'y': 63}, {'station_cd': 9980816, 'x': 67, 'y': 64}, {'station_cd': 9980817, 'x': 67, 'y': 64}, {'station_cd': 9980818, 'x': 67, 'y': 65}, {'station_cd': 9980819, 'x': 65, 'y': 65}, {'station_cd': 9980820, 'x': 65, 'y': 65}, {'station_cd': 9980821, 'x': 64, 'y': 66}]"
99809,伊予鉄道環状線（２系統）,"[(9980901, '松山市駅前'), (9980902, '南堀端'), (9980903, '市役所前'), (9980904, '県庁前'), (9980905, '大街道'), (9980906, '勝山町'), (9980907, '警察署前'), (9980908, '上一万'), (9980909, '平和通一丁目'), (9980910, '赤十字病院前'), (9980911, '鉄砲町'), (9980912, '清水町'), (9980913, '高砂町'), (9980914, '木屋町'), (9980915, '本町六丁目'), (9980916, '萱町六丁目'), (9980917, '古町'), (9980918, '宮田町'), (9980919, '松山駅前'), (9980920, '大手町'), (9980921, '西堀端')]","277.443,339.822,287.443,349.822","[{'station_cd': 9980901, 'x': 64, 'y': 67}, {'station_cd': 9980902, 'x': 63, 'y': 66}, {'station_cd': 9980903, 'x': 64, 'y': 66}, {'station_cd': 9980904, 'x': 65, 'y': 65}, {'station_cd': 9980905, 'x': 65, 'y': 65}, {'station_cd': 9980906, 'x': 67, 'y': 65}, {'station_cd': 9980907, 'x': 67, 'y': 64}, {'station_cd': 9980908, 'x': 67, 'y': 64}, {'station_cd': 9980909, 'x': 67, 'y': 63}, {'station_cd': 9980910, 'x': 66, 'y': 63}, {'station_cd': 9980911, 'x': 65, 'y': 63}, {'station_cd': 9980912, 'x': 64, 'y': 62}, {'station_cd': 9980913, 'x': 64, 'y': 62}, {'station_cd': 9980914, 'x': 63, 'y': 61}, {'station_cd': 9980915, 'x': 63, 'y': 61}, {'station_cd': 9980916, 'x': 62, 'y': 61}, {'station_cd': 9980917, 'x': 62, 'y': 63}, {'station_cd': 9980918, 'x': 61, 'y': 64}, {'station_cd': 9980919, 'x': 61, 'y': 65}, {'station_cd': 9980920, 'x': 62, 'y': 66}, {'station_cd': 9980921, 'x': 63, 'y': 66}]"
99810,伊予鉄道市駅線（３系統）,"[(9981001, '松山市駅前'), (9981002, '南堀端'), (9981003, '市役所前'), (9981004, '県庁前'), (9981005, '大街道'), (9981006, '勝山町'), (9981007, '警察署前'), (9981008, '上一万'), (9981009, '南町'), (9981010, '道後公園'), (9981011, '道後温泉')]","277.631,339.877,287.631,349.877","[{'station_cd': 9981001, 'x': 61, 'y': 66}, {'station_cd': 9981002, 'x': 61, 'y': 65}, {'station_cd': 9981003, 'x': 62, 'y': 65}, {'station_cd': 9981004, 'x': 62, 'y': 65}, {'station_cd': 9981005, 'x': 63, 'y': 65}, {'station_cd': 9981006, 'x': 64, 'y': 65}, {'station_cd': 9981007, 'x': 65, 'y': 64}, {'station_cd': 9981008, 'x': 65, 'y': 63}, {'station_cd': 9981009, 'x': 66, 'y': 63}, {'station_cd': 9981010, 'x': 67, 'y': 62}, {'station_cd': 9981011, 'x': 67, 'y': 62}]"
99811,伊予鉄道松山駅前線（５系統）,"[(9981101, '松山駅前'), (9981102, '大手町'), (9981103, '西堀端'), (9981104, '南堀端'), (9981105, '市役所前'), (9981106, '県庁前'), (9981107, '大街道'), (9981108, '勝山町'), (9981109, '警察署前'), (9981110, '上一万'), (9981111, '南町'), (9981112, '道後公園'), (9981113, '道後温泉')]","277.538,339.828,287.538,349.828","[{'station_cd': 9981101, 'x': 60, 'y': 65}, {'station_cd': 9981102, 'x': 61, 'y': 66}, {'station_cd': 9981103, 'x': 61, 'y': 66}, {'station_cd': 9981104, 'x': 62, 'y': 66}, {'station_cd': 9981105, 'x': 63, 'y': 66}, {'station_cd': 9981106, 'x': 63, 'y': 65}, {'station_cd': 9981107, 'x': 64, 'y': 65}, {'station_cd': 9981108, 'x': 66, 'y': 65}, {'station_cd': 9981109, 'x': 66, 'y': 64}, {'station_cd': 9981110, 'x': 66, 'y': 63}, {'station_cd': 9981111, 'x': 67, 'y': 63}, {'station_cd': 9981112, 'x': 68, 'y': 63}, {'station_cd': 9981113, 'x': 68, 'y': 62}]"
99812,伊予鉄道本町線（６系統）,"[(9981201, '本町六丁目'), (9981202, '本町五丁目'), (9981203, '本町四丁目'), (9981204, '本町三丁目'), (9981205, '本町一丁目'), (9981206, '南堀端'), (9981216, '松山市駅前')]","277.375,339.818,287.375,349.818","[{'station_cd': 9981201, 'x': 64, 'y': 61}, {'station_cd': 9981202, 'x': 64, 'y': 62}, {'station_cd': 9981203, 'x': 64, 'y': 63}, {'station_cd': 9981204, 'x': 64, 'y': 64}, {'station_cd': 9981205, 'x': 64, 'y': 66}, {'station_cd': 9981206, 'x': 64, 'y': 66}, {'station_cd': 9981216, 'x': 64, 'y': 67}]"
99814,中村線,"[(9981401, '窪川'), (9981402, '若井'), (9981403, '荷稲'), (9981404, '伊与喜'), (9981405, '土佐佐賀'), (9981406, '佐賀公園'), (9981407, '土佐白浜'), (9981408, '有井川'), (9981409, '土佐上川口'), (9981410, '海の王迎'), (9981411, '浮鞭'), (9981412, '土佐入野'), (9981413, '西大方'), (9981414, '古津賀'), (9981415, '中村')]","282.562,360.934,292.562,370.934","[{'station_cd': 9981401, 'x': 90, 'y': 25}, {'station_cd': 9981402, 'x': 81, 'y': 33}, {'station_cd': 9981403, 'x': 84, 'y': 53}, {'station_cd': 9981404, 'x': 79, 'y': 63}, {'station_cd': 9981405, 'x': 79, 'y': 71}, {'station_cd': 9981406, 'x': 81, 'y': 77}, {'station_cd': 9981407, 'x': 78, 'y': 80}, {'station_cd': 9981408, 'x': 71, 'y': 86}, {'station_cd': 9981409, 'x': 68, 'y': 84}, {'station_cd': 9981410, 'x': 65, 'y': 85}, {'station_cd': 9981411, 'x': 61, 'y': 85}, {'station_cd': 9981412, 'x': 56, 'y': 90}, {'station_cd': 9981413, 'x': 50, 'y': 95}, {'station_cd': 9981414, 'x': 43, 'y': 103}, {'station_cd': 9981415, 'x': 38, 'y': 103}]"
99815,宿毛線,"[(9981501, '中村'), (9981502, '具同'), (9981503, '国見'), (9981504, '有岡'), (9981505, '工業団地'), (9981506, '平田'), (9981507, '東宿毛'), (9981508, '宿毛')]","278.241,364.547,288.241,374.547","[{'station_cd': 9981501, 'x': 94, 'y': 57}, {'station_cd': 9981502, 'x': 86, 'y': 58}, {'station_cd': 9981503, 'x': 78, 'y': 58}, {'station_cd': 9981504, 'x': 65, 'y': 63}, {'station_cd': 9981505, 'x': 57, 'y': 64}, {'station_cd': 9981506, 'x': 55, 'y': 64}, {'station_cd': 9981507, 'x': 38, 'y': 71}, {'station_cd': 9981508, 'x': 34, 'y': 71}]"
99816,ごめん・なはり線,"[(9981601, '後免'), (9981602, '後免町'), (9981603, '立田'), (9981604, 'のいち'), (9981605, 'よしかわ'), (9981606, 'あかおか'), (9981607, '香我美'), (9981608, '夜須'), (9981609, '西分'), (9981610, '和食'), (9981611, '赤野'), (9981612, '穴内'), (9981613, '球場前'), (9981621, 'あき総合病院前'), (9981614, '安芸'), (9981615, '伊尾木'), (9981616, '下山'), (9981617, '唐浜'), (9981618, '安田'), (9981619, '田野'), (9981620, '奈半利')]","298.635,350.763,308.635,360.763","[{'station_cd': 9981601, 'x': 17, 'y': 33}, {'station_cd': 9981602, 'x': 18, 'y': 35}, {'station_cd': 9981603, 'x': 23, 'y': 37}, {'station_cd': 9981604, 'x': 30, 'y': 41}, {'station_cd': 9981605, 'x': 33, 'y': 46}, {'station_cd': 9981606, 'x': 36, 'y': 49}, {'station_cd': 9981607, 'x': 40, 'y': 49}, {'station_cd': 9981608, 'x': 44, 'y': 51}, {'station_cd': 9981609, 'x': 54, 'y': 58}, {'station_cd': 9981610, 'x': 58, 'y': 58}, {'station_cd': 9981611, 'x': 62, 'y': 59}, {'station_cd': 9981612, 'x': 72, 'y': 63}, {'station_cd': 9981613, 'x': 79, 'y': 65}, {'station_cd': 9981621, 'x': 81, 'y': 64}, {'station_cd': 9981614, 'x': 83, 'y': 64}, {'station_cd': 9981615, 'x': 89, 'y': 70}, {'station_cd': 9981616, 'x': 94, 'y': 82}, {'station_cd': 9981617, 'x': 98, 'y': 86}, {'station_cd': 9981618, 'x': 103, 'y': 88}, {'station_cd': 9981619, 'x': 109, 'y': 93}, {'station_cd': 9981620, 'x': 111, 'y': 95}]"
99817,ごめん線,"[(9981701, '後免町'), (9981702, '後免東町'), (9981703, '後免中町'), (9981704, '後免西町'), (9981705, '東工業前'), (9981706, '住吉通'), (9981707, '篠原'), (9981708, '小篭通'), (9981709, '長崎'), (9981710, '明見橋'), (9981711, '一条橋'), (9981712, '清和学園前'), (9981713, '領石通'), (9981714, '北浦'), (9981715, '舟戸'), (9981716, '鹿児'), (9981717, '田辺島通'), (9981718, '東新木'), (9981719, '新木'), (9981720, '介良通'), (9981721, '文珠通'), (9981722, '高須'), (9981723, '県立美術館通'), (9981724, '西高須'), (9981725, '葛島橋東詰'), (9981726, '知寄町三丁目'), (9981727, '知寄町'), (9981728, '知寄町二丁目'), (9981729, '知寄町一丁目'), (9981730, '宝永町'), (9981731, '菜園場町'), (9981732, 'デンテツターミナルビル前'), (9981733, 'はりまや橋')]","293.959,348.647,303.959,358.647","[{'station_cd': 9981701, 'x': 78, 'y': 62}, {'station_cd': 9981702, 'x': 77, 'y': 62}, {'station_cd': 9981703, 'x': 77, 'y': 62}, {'station_cd': 9981704, 'x': 76, 'y': 62}, {'station_cd': 9981705, 'x': 75, 'y': 61}, {'station_cd': 9981706, 'x': 74, 'y': 61}, {'station_cd': 9981707, 'x': 73, 'y': 61}, {'station_cd': 9981708, 'x': 72, 'y': 61}, {'station_cd': 9981709, 'x': 70, 'y': 62}, {'station_cd': 9981710, 'x': 69, 'y': 62}, {'station_cd': 9981711, 'x': 68, 'y': 62}, {'station_cd': 9981712, 'x': 68, 'y': 61}, {'station_cd': 9981713, 'x': 67, 'y': 62}, {'station_cd': 9981714, 'x': 66, 'y': 62}, {'station_cd': 9981715, 'x': 65, 'y': 63}, {'station_cd': 9981716, 'x': 64, 'y': 64}, {'station_cd': 9981717, 'x': 63, 'y': 64}, {'station_cd': 9981718, 'x': 62, 'y': 65}, {'station_cd': 9981719, 'x': 62, 'y': 65}, {'station_cd': 9981720, 'x': 61, 'y': 66}, {'station_cd': 9981721, 'x': 60, 'y': 66}, {'station_cd': 9981722, 'x': 59, 'y': 66}, {'station_cd': 9981723, 'x': 59, 'y': 66}, {'station_cd': 9981724, 'x': 58, 'y': 67}, {'station_cd': 9981725, 'x': 57, 'y': 67}, {'station_cd': 9981726, 'x': 56, 'y': 67}, {'station_cd': 9981727, 'x': 55, 'y': 67}, {'station_cd': 9981728, 'x': 55, 'y': 67}, {'station_cd': 9981729, 'x': 54, 'y': 66}, {'station_cd': 9981730, 'x': 53, 'y': 66}, {'station_cd': 9981731, 'x': 52, 'y': 66}, {'station_cd': 9981732, 'x': 51, 'y': 66}, {'station_cd': 9981733, 'x': 50, 'y': 66}]"
